PLoS_One_ID	AGI	length	DM
At_F0587	AT3G10510.1	372	AO_FBX|2.8e-07|12-61
At_F0587	AT3G10510.1	372	F-box-like|0.0019|17-61
At_F0587	AT3G10510.1	372	Kelch_6|4.7e-05|112-166
At_F0587	AT3G10510.1	372	Kelch_2|0.00082|171-208
At_F0588	AT4G29420.1	447	AO_FBX|1.2e-07|1-41
At_F0588	AT4G29420.1	447	F-box|0.00012|2-46
At_F0589	AT2G47900.3	408	AO_FBX|9.8e-08|49-99
At_F0589	AT2G47900.3	408	F-box|1.1e-07|51-102
At_F0589	AT2G47900.3	408	Tub|5.6e-93|115-402
At_F0590	AT5G03970.1	419	F-box|0.0015|25-63
At_F0590	AT5G03970.1	419	AO_FBX|0.00018|27-66
At_F0591	AT5G46170.1	396	AO_FBX|1.4e-06|24-72
At_F0591	AT5G46170.1	396	F-box-like|4.1e-06|28-62
At_F0592	AT2G14500.1	348	AO_FBX|2.2e-05|6-32
At_F0592	AT2G14500.1	348	F-box|0.00059|8-30
At_F0592	AT2G14500.1	348	LVIVD|0.17|207-231
At_F0592	AT2G14500.1	348	DUF295|0.00069|305-338
At_F0593	AT1G24800.1	434	AO_FBX|2.4e-06|23-64
At_F0593	AT1G24800.1	434	F-box|0.00027|24-65
At_F0593	AT1G24800.1	434	FBA_1|5.2e-49|215-418
At_F0594	AT1G24881.1	434	AO_FBX|2.4e-06|23-64
At_F0594	AT1G24881.1	434	F-box|0.00027|24-65
At_F0594	AT1G24881.1	434	FBA_1|5.2e-49|215-418
At_F0595	AT1G25055.1	434	AO_FBX|2.4e-06|23-64
At_F0595	AT1G25055.1	434	F-box|0.00027|24-65
At_F0595	AT1G25055.1	434	FBA_1|5.2e-49|215-418
At_F0596	AT1G25211.1	434	AO_FBX|2.4e-06|23-64
At_F0596	AT1G25211.1	434	F-box|0.00027|24-65
At_F0596	AT1G25211.1	434	FBA_1|5.2e-49|215-418
At_F0597	AT1G66300.1	457	AO_FBX|6.7e-08|31-76
At_F0597	AT1G66300.1	457	F-box|0.0047|33-66
At_F0597	AT1G66300.1	457	LRR_2|3e-06|176-200
At_F0597	AT1G66300.1	457	FBD|5.6e-15|387-427
At_F0598	AT2G21680.1	430	AO_FBX|0.0087|42-80
At_F0598	AT2G21680.1	430	F-box|0.27|42-75
At_F0598	AT2G21680.1	430	Kelch_1|0.0064|136-160
At_F0598	AT2G21680.1	430	Kelch_1|0.22|180-207
At_F0598	AT2G21680.1	430	Kelch_1|6.6e-13|210-251
At_F0599	AT2G29810.1	384	AO_FBX|0.00047|34-77
At_F0599	AT2G29810.1	384	F-box|0.2|34-76
At_F0599	AT2G29810.1	384	Kelch_1|2e-11|121-164
At_F0599	AT2G29810.1	384	Kelch_1|4.2e-12|167-207
At_F0600	AT5G38270.1	407	AO_FBX|1e-06|21-58
At_F0600	AT5G38270.1	407	F-box|9e-05|22-57
At_F0600	AT5G38270.1	407	WD40_3|0.35|99-138
At_F0600	AT5G38270.1	407	DUF295|4.9e-07|320-378
At_F0601	AT5G44490.1	482	AO_FBX|7.9e-07|16-58
At_F0601	AT5G44490.1	482	F-box|0.0093|19-53
At_F0601	AT5G44490.1	482	LRR_2|3.1e-08|169-194
At_F0601	AT5G44490.1	482	FBD|7e-13|376-420
At_F0602	AT1G67190.2	420	AO_FBX|2.2e-08|2-38
At_F0602	AT1G67190.2	420	F-box-like|8e-07|2-39
At_F0602	AT1G67190.2	420	LRR_4|0.0001|126-164
At_F0604	AT5G07670.1	477	F-box-like|0.00058|64-95
At_F0604	AT5G07670.1	477	AO_FBX|0.0036|65-95
At_F0606	AT1G61330.1	448	AO_FBX|0.00011|12-50
At_F0606	AT1G61330.1	448	F-box|0.0013|12-47
At_F0606	AT1G61330.1	448	FBD|8.6e-06|377-413
At_F0607	AT5G39490.1	567	F-box|0.02|11-52
At_F0607	AT5G39490.1	567	AO_FBX|0.44|13-51
At_F0608	AT4G00893.1	389	AO_FBX|2.7e-06|42-81
At_F0608	AT4G00893.1	389	F-box|0.0014|43-77
At_F0608	AT4G00893.1	389	Carb_bind|0.017|243-273
At_F0609	AT4G00755.1	378	AO_FBX|2.8e-07|5-49
At_F0609	AT4G00755.1	378	F-box-like|3.9e-06|13-50
At_F0610	AT2G17690.1	422	AO_FBX|4e-09|3-43
At_F0610	AT2G17690.1	422	F-box-like|0.0053|4-39
At_F0610	AT2G17690.1	422	DUF295|5.6e-12|349-395
At_F0611	AT4G02760.3	552	AO_FBX|0.0012|115-158
At_F0611	AT4G02760.3	552	F-box-like|0.0012|121-161
At_F0612	AT5G04010.1	288	AO_FBX|0.00079|56-92
At_F0612	AT5G04010.1	288	F-box|0.0044|64-91
At_F0613	AT1G80570.2	481	AO_FBX|2.9e-05|12-57
At_F0613	AT1G80570.2	481	F-box_5|0.0004|15-53
At_F0613	AT1G80570.2	481	LRR_6|0.046|108-131
At_F0613	AT1G80570.2	481	LRR_6|0.37|395-415
At_F0614	AT5G41720.1	188	AO_FBX|0.00098|6-49
At_F0614	AT5G41720.1	188	F-box|0.063|7-35
At_F0615	AT1G10780.2	425	AO_FBX|3.4e-10|3-46
At_F0615	AT1G10780.2	425	F-box-like|8.5e-08|8-42
At_F0615	AT1G10780.2	425	DUF4806|0.19|363-412
At_F0616	AT1G30200.2	380	AO_FBX|5.4e-08|21-73
At_F0616	AT1G30200.2	380	F-box-like|3.3e-06|28-61
At_F0617	AT3G23970.1	414	AO_FBX|2.4e-07|2-43
At_F0617	AT3G23970.1	414	F-box-like|0.045|2-37
At_F0618	AT5G02990.1	160	AO_FBX|4.2e-05|15-59
At_F0618	AT5G02990.1	160	F-box|0.0095|17-58
At_F0618	AT5G02990.1	160	Kelch_1|2.3e-07|114-149
At_F0619	AT4G30640.1	302	AO_FBX|0.00012|17-65
At_F0619	AT4G30640.1	302	F-box-like|0.0018|26-59
At_F0619	AT4G30640.1	302	LRR_4|0.00047|124-160
At_F0619	AT4G30640.1	302	DUF1699|0.33|133-184
At_F0619	AT4G30640.1	302	LRR_8|0.81|220-257
At_F0620	AT5G18680.1	390	AO_FBX|1.3e-10|36-84
At_F0620	AT5G18680.1	390	F-box|2e-08|39-83
At_F0620	AT5G18680.1	390	Tub|6.6e-91|103-384
At_F0621	AT2G02660.1	422	AO_FBX|3.4e-06|2-32
At_F0621	AT2G02660.1	422	F-box|0.0058|3-31
At_F0621	AT2G02660.1	422	FBA_3|1.4e-26|200-344
At_F0622	AT2G29770.1	388	AO_FBX|0.013|34-77
At_F0622	AT2G29770.1	388	Kelch_1|3.9e-09|127-170
At_F0622	AT2G29770.1	388	Kelch_1|3e-10|173-213
At_F0623	AT2G17030.1	408	AO_FBX|2.1e-08|3-49
At_F0623	AT2G17030.1	408	F-box|0.0026|4-39
At_F0623	AT2G17030.1	408	DUF295|9.7e-10|307-364
At_F0624	AT5G52620.1	376	AO_FBX|0.0011|10-51
At_F0624	AT5G52620.1	376	F-box|0.065|11-46
At_F0624	AT5G52620.1	376	FBA_3|4.6e-28|200-333
At_F0624	AT5G52620.1	376	NIL|0.022|296-327
At_F0625	AT1G65760.1	363	AO_FBX|1e-08|3-43
At_F0625	AT1G65760.1	363	F-box-like|0.0022|6-40
At_F0625	AT1G65760.1	363	DUF295|2.6e-09|289-336
At_F0626	AT3G26810.1	576	F-box_5|4.2e-21|2-41
At_F0626	AT3G26810.1	576	AO_FBX|9.5e-05|5-37
At_F0626	AT3G26810.1	576	Transp_inhibit|5.2e-23|61-107
At_F0626	AT3G26810.1	576	LRR_6|0.18|149-165
At_F0627	AT5G52120.1	292	F-box|0.045|23-62
At_F0627	AT5G52120.1	292	PP2|1.6e-33|124-280
At_F0628	AT1G12820.1	578	F-box_5|1e-19|2-42
At_F0628	AT1G12820.1	578	AO_FBX|6.7e-05|5-36
At_F0628	AT1G12820.1	578	Transp_inhibit|1.2e-23|61-107
At_F0628	AT1G12820.1	578	LRR_6|0.033|149-165
At_F0629	AT1G47270.1	414	AO_FBX|1e-08|67-113
At_F0629	AT1G47270.1	414	F-box|2.1e-07|69-118
At_F0629	AT1G47270.1	414	Tub|2.4e-91|132-408
At_F0630	AT2G26160.1	332	AO_FBX|4.4e-07|4-45
At_F0630	AT2G26160.1	332	F-box|0.065|6-44
At_F0630	AT2G26160.1	332	DUF295|1.2e-10|283-321
At_F0631	AT3G19470.2	383	AO_FBX|6.4e-05|3-45
At_F0631	AT3G19470.2	383	F-box-like|0.017|7-34
At_F0631	AT3G19470.2	383	FBA_1|2.5e-59|208-377
At_F0632	AT2G17036.1	405	AO_FBX|5.3e-08|3-48
At_F0632	AT2G17036.1	405	F-box-like|0.00024|4-47
At_F0632	AT2G17036.1	405	DUF295|3.6e-08|301-358
At_F0633	AT4G11580.1	334	AO_FBX|3.9e-05|12-60
At_F0633	AT4G11580.1	334	F-box-like|0.0014|20-60
At_F0633	AT4G11580.1	334	LRR_4|0.044|235-269
At_F0634	AT1G31350.2	432	DUF2956|0.32|26-62
At_F0634	AT1G31350.2	432	AO_FBX|0.00054|72-112
At_F0634	AT1G31350.2	432	F-box-like|0.15|91-107
At_F0634	AT1G31350.2	432	Kelch_1|0.045|130-152
At_F0634	AT1G31350.2	432	Kelch_6|5.5e-05|172-220
At_F0634	AT1G31350.2	432	Kelch_1|0.71|223-257
At_F0634	AT1G31350.2	432	PQQ_3|0.2|375-398
At_F0635	AT5G56390.1	429	AO_FBX|1.5e-10|2-46
At_F0635	AT5G56390.1	429	F-box|0.014|3-40
At_F0635	AT5G56390.1	429	LRR_2|2.2e-06|156-181
At_F0635	AT5G56390.1	429	FBD|1.2e-13|349-392
At_F0636	AT5G56560.1	608	AO_FBX|2.7e-07|5-46
At_F0636	AT5G56560.1	608	F-box-like|0.00046|8-39
At_F0636	AT5G56560.1	608	LRR_2|0.00018|152-177
At_F0636	AT5G56560.1	608	LRR_4|0.56|233-264
At_F0636	AT5G56560.1	608	LRR_2|0.011|341-365
At_F0636	AT5G56560.1	608	FBD|4.4e-16|534-577
At_F0637	AT2G24510.1	268	AO_FBX|1.9e-05|2-25
At_F0637	AT2G24510.1	268	F-box|0.036|2-25
At_F0637	AT2G24510.1	268	FBA_1|1.9e-38|120-253
At_F0637	AT2G24510.1	268	Imm15|0.052|146-215
At_F0638	AT5G24040.1	374	AO_FBX|4e-06|4-39
At_F0638	AT5G24040.1	374	F-box-like|0.015|4-38
At_F0638	AT5G24040.1	374	DUF295|1.3e-07|290-342
At_F0639	AT1G57580.1	347	AO_FBX|8.4e-05|2-45
At_F0640	AT1G43640.1	430	AO_FBX|2.4e-07|53-101
At_F0640	AT1G43640.1	430	F-box|3.4e-09|54-106
At_F0640	AT1G43640.1	430	Tub|5.2e-92|118-424
At_F0641	AT3G26000.1	454	F-box-like|0.00015|211-242
At_F0642	AT4G10695.1	235	AO_FBX|5.8e-05|2-29
At_F0642	AT4G10695.1	235	F-box-like|0.0031|2-24
At_F0643	AT5G39460.1	572	F-box|0.18|12-53
At_F0643	AT5G39460.1	572	DUF4581|0.65|23-94
At_F0643	AT5G39460.1	572	VraX|0.79|265-299
At_F0644	AT1G44080.1	348	AO_FBX|1.9e-05|5-50
At_F0644	AT1G44080.1	348	DUF295|1.7e-09|271-316
At_F0646	AT1G56250.1	283	AO_FBX|0.023|4-46
At_F0646	AT1G56250.1	283	PP2|3.8e-44|95-280
At_F0647	AT3G07550.2	396	AO_FBX|5.4e-07|14-62
At_F0647	AT3G07550.2	396	F-box-like|0.0012|15-49
At_F0647	AT3G07550.2	396	LRR_4|0.41|143-184
At_F0647	AT3G07550.2	396	LRR_6|0.054|269-291
At_F0647	AT3G07550.2	396	LRR_6|0.44|320-342
At_F0648	AT2G02300.1	285	AO_FBX|7.4e-08|32-80
At_F0648	AT2G02300.1	285	PP2|9.9e-40|125-280
At_F0649	AT5G06550.1	503	AO_FBX|0.061|83-126
At_F0649	AT5G06550.1	503	F-box-like|0.002|88-128
At_F0649	AT5G06550.1	503	Cupin_8|2.5e-23|204-424
At_F0650	AT1G26930.1	422	AO_FBX|0.036|82-117
At_F0650	AT1G26930.1	422	F-box|0.57|83-111
At_F0650	AT1G26930.1	422	Kelch_6|0.041|130-151
At_F0650	AT1G26930.1	422	Kelch_1|0.013|164-199
At_F0650	AT1G26930.1	422	Kelch_1|3.8e-07|201-247
At_F0650	AT1G26930.1	422	Kelch_1|1.2e-09|249-299
At_F0650	AT1G26930.1	422	Kelch_2|0.96|314-352
At_F0651	AT1G56240.1	285	AO_FBX|0.016|4-46
At_F0651	AT1G56240.1	285	PP2|5.5e-45|95-280
At_F0652	AT5G56570.1	440	AO_FBX|0.0064|35-57
At_F0652	AT5G56570.1	440	F-box|0.076|38-55
At_F0652	AT5G56570.1	440	Toxin_4|0.35|298-332
At_F0652	AT5G56570.1	440	FBD|6.2e-15|365-409
At_F0653	AT1G53320.1	380	AO_FBX|1.9e-08|41-91
At_F0653	AT1G53320.1	380	F-box|0.00013|43-88
At_F0653	AT1G53320.1	380	Tub|2e-86|108-374
At_F0654	AT1G20800.1	421	AO_FBX|0.00075|2-47
At_F0655	AT1G27490.1	165	AO_FBX|1.5e-05|4-33
At_F0655	AT1G27490.1	165	F-box|0.063|4-24
At_F0655	AT1G27490.1	165	FBA_1|3.1e-07|85-150
At_F0656	AT1G15670.1	360	AO_FBX|0.016|4-46
At_F0656	AT1G15670.1	360	Kelch_6|3.7e-06|109-158
At_F0656	AT1G15670.1	360	Kelch_1|0.0005|171-204
At_F0656	AT1G15670.1	360	Kelch_1|0.001|210-249
At_F0657	AT5G51370.2	447	AO_FBX|0.00038|24-63
At_F0657	AT5G51370.2	447	F-box-like|0.0033|34-61
At_F0657	AT5G51370.2	447	LRR_2|0.094|278-304
At_F0658	AT4G39750.1	147	F-box|0.047|16-41
At_F0659	AT2G29780.1	399	F-box|0.083|48-89
At_F0659	AT2G29780.1	399	AO_FBX|0.72|49-90
At_F0659	AT2G29780.1	399	Kelch_1|7e-11|139-181
At_F0659	AT2G29780.1	399	Kelch_1|7.4e-12|184-226
At_F0660	AT4G00320.1	508	AO_FBX|6.6e-08|12-57
At_F0660	AT4G00320.1	508	F-box|0.068|15-33
At_F0660	AT4G00320.1	508	LRR_2|6.9e-06|179-203
At_F0661	AT5G44970.1	390	AO_FBX|0.0079|4-30
At_F0661	AT5G44970.1	390	F-box|0.17|5-27
At_F0661	AT5G44970.1	390	LRR_2|4.9e-05|104-130
At_F0661	AT5G44970.1	390	FBD|1.1e-11|308-351
At_F0662	AT5G49980.1	620	F-box_5|3e-19|52-91
At_F0662	AT5G49980.1	620	AO_FBX|0.0008|56-85
At_F0662	AT5G49980.1	620	Transp_inhibit|2.3e-24|111-157
At_F0663	AT1G20795.1	419	AO_FBX|0.0015|6-48
At_F0664	AT1G06110.1	437	AO_FBX|0.0045|10-48
At_F0664	AT1G06110.1	437	SMI1_KNR4|1.3e-05|114-168
At_F0664	AT1G06110.1	437	DUF525|1.2e-24|318-408
At_F0665	AT5G01720.1	666	AO_FBX|0.019|13-48
At_F0665	AT5G01720.1	666	F-box-like|0.38|19-48
At_F0665	AT5G01720.1	666	LRR_6|0.049|328-350
At_F0665	AT5G01720.1	666	LRR_6|2.3e-05|406-428
At_F0665	AT5G01720.1	666	LRR_6|0.029|482-505
At_F0666	AT5G51380.1	480	AO_FBX|0.00076|62-97
At_F0666	AT5G51380.1	480	F-box-like|0.0027|69-97
At_F0666	AT5G51380.1	480	LRR_2|0.09|314-340
At_F0667	AT2G36090.1	318	AO_FBX|5.2e-05|14-63
At_F0667	AT2G36090.1	318	F-box-like|0.00099|27-63
At_F0667	AT2G36090.1	318	Peptidase_S49_N|0.12|200-285
At_F0667	AT2G36090.1	318	DUF4192|0.25|218-281
At_F0667	AT2G36090.1	318	CrgA|0.088|267-315
At_F0668	AT5G55150.1	361	AO_FBX|2.6e-06|2-54
At_F0668	AT5G55150.1	361	F-box-like|3.6e-05|13-44
At_F0668	AT5G55150.1	361	DUF295|2.6e-05|276-330
At_F0669	AT4G24390.1	624	F-box_5|2e-19|52-90
At_F0669	AT4G24390.1	624	AO_FBX|0.0041|56-85
At_F0669	AT4G24390.1	624	Transp_inhibit|2.2e-24|111-157
At_F0670	AT1G61940.2	266	F-box|1.2e-05|1-48
At_F0670	AT1G61940.2	266	AO_FBX|0.0023|1-42
At_F0670	AT1G61940.2	266	Tub|0.0024|61-94
At_F0670	AT1G61940.2	266	Tub|5.5e-05|129-174
At_F0670	AT1G61940.2	266	FBD|0.004|229-249
At_F0671	AT1G65770.1	361	AO_FBX|9e-07|3-41
At_F0671	AT1G65770.1	361	F-box-like|0.062|4-39
At_F0671	AT1G65770.1	361	Apyrase|0.1|184-220
At_F0671	AT1G65770.1	361	DUF295|1.5e-08|287-329
At_F0672	AT2G04810.1	398	AO_FBX|1.1e-05|19-59
At_F0672	AT2G04810.1	398	F-box|0.45|21-62
At_F0672	AT2G04810.1	398	Aconitase_2_N|0.26|276-345
At_F0672	AT2G04810.1	398	DUF295|2.1e-09|311-370
At_F0673	AT2G35280.1	164	HSP90|0.11|7-93
At_F0673	AT2G35280.1	164	AO_FBX|0.00095|9-58
At_F0674	AT1G61340.1	186	F-box_4|0.0062|79-122
At_F0674	AT1G61340.1	186	AO_FBX|0.05|79-114
At_F0676	AT2G42620.1	694	AO_FBX|0.00018|4-47
At_F0676	AT2G42620.1	694	F-box_5|5.1e-06|8-47
At_F0678	AT2G02870.1	468	AO_FBX|0.11|113-163
At_F0678	AT2G02870.1	468	Kelch_1|0.0038|204-246
At_F0678	AT2G02870.1	468	Kelch_1|0.0002|248-294
At_F0678	AT2G02870.1	468	Kelch_1|1.3e-10|296-343
At_F0679	AT3G27150.1	423	AO_FBX|0.17|77-112
At_F0679	AT3G27150.1	423	RICTOR_phospho|0.33|106-157
At_F0679	AT3G27150.1	423	Kelch_1|1.5e-05|201-250
At_F0679	AT3G27150.1	423	Kelch_1|1e-09|253-297
At_F0680	AT4G22390.1	403	AO_FBX|7.4e-06|3-46
At_F0680	AT4G22390.1	403	FBA_3|0.54|233-302
At_F0681	AT2G27310.1	338	AO_FBX|0.25|10-57
At_F0681	AT2G27310.1	338	F-box-like|0.036|22-58
At_F0682	AT3G56670.1	234	AO_FBX|0.15|46-68
At_F0683	AT3G22345.1	335	AO_FBX|0.082|20-52
At_F0683	AT3G22345.1	335	Vault_3|0.38|230-254
At_F0683	AT3G22345.1	335	Kelch_1|0.17|294-311
At_F0684	AT2G18280.2	395	AO_FBX|5.2e-08|45-91
At_F0684	AT2G18280.2	395	F-box|1e-05|47-95
At_F0684	AT2G18280.2	395	Tub|6e-94|111-388
At_F0685	AT3G52330.1	308	AO_FBX|0.015|48-75
At_F0685	AT3G52330.1	308	FBA_3|1.7e-08|197-226
At_F0686	AT3G27290.1	383	AO_FBX|0.17|128-169
At_F0686	AT3G27290.1	383	F-box-like|0.0032|134-169
At_F0686	AT3G27290.1	383	LRR_6|0.12|216-237
At_F0687	AT1G67340.1	380	AO_FBX|3.3e-05|42-94
At_F0687	AT1G67340.1	380	F-box-like|0.023|45-86
At_F0687	AT1G67340.1	380	Sel1|0.024|194-223
At_F0687	AT1G67340.1	380	zf-MYND|1.1e-07|306-346
At_F0688	AT4G12820.1	443	AO_FBX|0.0072|67-100
At_F0688	AT4G12820.1	443	DUF295|7.7e-06|354-405
At_F0689	AT1G74875.1	244	AO_FBX|0.019|32-60
At_F0690	AT5G22590.1	305	AO_FBX|0.016|9-42
At_F0690	AT5G22590.1	305	LRR_2|9e-05|97-121
At_F0692	AT3G03405.1	194	AO_FBX|0.023|2-22
At_F0692	AT3G03405.1	194	FBA_1|3.8e-11|94-163
At_F0693	AT5G62860.1	219	AO_FBX|0.049|35-53
At_F0693	AT5G62860.1	219	F-box|0.4|35-53
At_F0693	AT5G62860.1	219	FBA_3|1.4e-19|106-201
At_F0694	AT1G53360.2	385	AO_FBX|0.00038|38-63
At_F0694	AT1G53360.2	385	FBA_3|8.3e-34|223-335
At_F0695	AT3G20270.3	723	AO_FBX|0.0002|17-60
At_F0695	AT3G20270.3	723	F-box-like|0.68|25-59
At_F0695	AT3G20270.3	723	LBP_BPI_CETP|2.6e-35|282-458
At_F0695	AT3G20270.3	723	G8|0.12|376-436
At_F0695	AT3G20270.3	723	Phage_TTP_12|0.15|399-448
At_F0695	AT3G20270.3	723	LBP_BPI_CETP_C|2.2e-29|487-716
At_F0696	AT3G26930.2	455	AO_FBX|4.4e-13|20-66
At_F0696	AT3G26930.2	455	F-box|2.9e-09|22-62
At_F0696	AT3G26930.2	455	LRR_2|1.4e-08|162-186
At_F0696	AT3G26930.2	455	DUF226|0.22|286-319
At_F0696	AT3G26930.2	455	FBD|8e-12|359-405
At_F0698	AT3G30430.1	115	AO_FBX|0.0062|9-57
At_F0699	AT1G09155.1	290	AO_FBX|0.018|3-44
At_F0699	AT1G09155.1	290	PP2|1.3e-47|94-279
At_F0700	AT5G15440.1	294	AO_FBX|0.00013|16-65
At_F0701	AT1G19410.1	436	AO_FBX|0.0015|7-31
At_F0701	AT1G19410.1	436	LRR_2|0.23|125-142
At_F0701	AT1G19410.1	436	LRR_2|0.00043|154-179
At_F0701	AT1G19410.1	436	FBD|0.0001|363-386
At_F0704	AT1G56610.1	536	AO_FBX|0.24|75-101
At_F0704	AT1G56610.1	536	LRR_2|1.5e-05|226-251
At_F0705	AT2G39940.1	593	F-box_5|2e-19|15-54
At_F0705	AT2G39940.1	593	AO_FBX|0.031|18-47
At_F0705	AT2G39940.1	593	Transp_inhibit|9.1e-23|73-119
At_F0706	AT1G61320.1	460	AO_FBX|0.0098|26-56
At_F0706	AT1G61320.1	460	DUF5068|0.15|246-280
At_F0706	AT1G61320.1	460	FBD|8.9e-06|389-425
At_F0707	AT1G65740.1	372	AO_FBX|7.4e-05|3-44
At_F0707	AT1G65740.1	372	DUF295|9.4e-09|298-337
At_F0708	AT2G07120.1	354	AO_FBX|0.031|6-30
At_F0708	AT2G07120.1	354	FBA_1|1.4e-35|180-326
At_F0709	AT4G35930.3	323	AO_FBX|0.054|155-193
At_F0710	AT2G01620.1	293	F-box-like|3.2e-05|17-59
